LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1766633961.719889,99593.667,14212,3,GY,1,100,-1.099
1766633961.759552,99633.333,14212,3,GY,1,100,-1.709
1766633961.799216,99673.000,14212,3,GY,1,100,-1.740
1766633961.839212,99713.000,14229,2,GY,1,100,-4.181
1766633961.879209,99753.000,14229,2,GY,1,100,-5.157
1766633961.919206,99793.000,14245,3,GY,1,100,-5.005
1766633961.959203,99833.000,14245,3,GY,1,100,-3.937
1766633961.999200,99873.000,14245,3,GY,1,100,-2.014
1766633962.039196,99913.000,14260,2,GY,1,100,0.214
1766633962.079193,99953.000,14260,2,GY,1,100,2.014
1766633962.114524,99988.333,14277,3,GY,1,100,2.411
1766633962.149854,100023.667,14277,3,GY,1,100,2.045
1766633962.185184,100059.000,14277,3,GY,1,100,-0.427
1766633962.225181,100099.000,14294,3,GY,1,100,-2.472
1766633962.265178,100139.000,14294,3,GY,1,100,-1.587
1766633962.305175,100179.000,14294,3,GY,1,100,0.549
1766633962.345171,100219.000,14313,2,GY,1,100,1.312
1766633962.385168,100259.000,14313,2,GY,1,100,2.350
1766633962.425165,100299.000,14327,3,GY,1,100,1.373
1766633962.465162,100339.000,14327,3,GY,1,100,-0.244
1766633962.505159,100379.000,14327,3,GY,1,100,-1.007
1766633962.545155,100419.000,14345,2,GY,1,100,-1.495
1766633962.585152,100459.000,14345,2,GY,1,100,-2.045
1766633962.625149,100499.000,14361,3,GY,1,100,-1.373
1766633962.665146,100539.000,14361,3,GY,1,100,-1.770
1766633962.705142,100579.000,14361,3,GY,1,100,-2.106
1766633962.745639,100619.500,14378,2,GY,1,100,-2.380
1766633962.786136,100660.000,14378,2,GY,1,100,-1.099
1766633962.826133,100700.000,14398,3,GY,1,100,-0.458
1766633962.866129,100740.000,14398,3,GY,1,100,-1.038
1766633962.906126,100780.000,14398,3,GY,1,100,-1.312
1766633962.941790,100815.667,14415,3,GY,1,100,-1.648
1766633962.977454,100851.333,14415,3,GY,1,100,-0.824
1766633963.013118,100887.000,14415,3,GY,1,100,1.160
1766633963.053114,100927.000,14431,2,GY,1,100,0.641
1766633963.093111,100967.000,14431,2,GY,1,100,1.678
1766633963.133108,101007.000,14451,3,GY,1,100,1.862
1766633963.173105,101047.000,14451,3,GY,1,100,2.777
1766633963.213101,101087.000,14451,3,GY,1,100,1.038
1766633963.253098,101127.000,14465,2,GY,1,100,-0.519
1766633963.293095,101167.000,14465,2,GY,1,100,-1.831
1766633963.333092,101207.000,14482,3,GY,1,100,-2.930
1766633963.373088,101247.000,14482,3,GY,1,100,-3.204
1766633963.413085,101287.000,14482,3,GY,1,100,-2.625
1766633963.453082,101327.000,14498,3,GY,1,100,-2.594
1766633963.493079,101367.000,14498,3,GY,1,100,-2.625
1766633963.533076,101407.000,14498,3,GY,1,100,-3.082
1766633963.573072,101447.000,14516,2,GY,1,100,-3.754
1766633963.613069,101487.000,14516,2,GY,1,100,-3.204
1766633963.653066,101527.000,14532,3,GY,1,100,-1.648
1766633963.693063,101567.000,14532,3,GY,1,100,-1.221
1766633963.733059,101607.000,14532,3,GY,1,100,-0.458
1766633963.773056,101647.000,14549,2,GY,1,100,-0.671
1766633963.813053,101687.000,14549,2,GY,1,100,-1.099
1766633963.848383,101722.333,14566,3,GY,1,100,1.678
1766633963.883714,101757.667,14566,3,GY,1,100,5.371
1766633963.919044,101793.000,14566,3,GY,1,100,7.294
1766633963.959041,101833.000,14587,3,GY,1,100,7.233
1766633963.999038,101873.000,14587,3,GY,1,100,4.791
1766633964.039035,101913.000,14587,3,GY,1,100,1.312
1766633964.079031,101953.000,14602,2,GY,1,100,-1.160
1766633964.119028,101993.000,14602,2,GY,1,100,-2.045
1766633964.159025,102033.000,14619,3,GY,1,100,-2.045
1766633964.199022,102073.000,14619,3,GY,1,100,-1.709
1766633964.239018,102113.000,14619,3,GY,1,100,0.061
1766633964.279015,102153.000,14635,2,GY,1,100,1.038
1766633964.319012,102193.000,14635,2,GY,1,100,1.221
1766633964.359009,102233.000,14652,3,GY,1,100,0.214
1766633964.399005,102273.000,14652,3,GY,1,100,-0.458
1766633964.439002,102313.000,14652,3,GY,1,100,-1.282
1766633964.478999,102353.000,14669,2,GY,1,100,-2.411
1766633964.518996,102393.000,14669,2,GY,1,100,-3.296
1766633964.558993,102433.000,14684,3,GY,1,100,-4.517
1766633964.598989,102473.000,14684,3,GY,1,100,-4.639
1766633964.638986,102513.000,14684,3,GY,1,100,-4.700
1766633964.674317,102548.333,14700,3,GY,1,100,-1.404
1766633964.709647,102583.667,14700,3,GY,1,100,1.953
1766633964.744977,102619.000,14700,3,GY,1,100,3.448
1766633964.784974,102659.000,14717,2,GY,1,100,4.456
1766633964.824971,102699.000,14717,2,GY,1,100,2.594
1766633964.864968,102739.000,14736,3,GY,1,100,1.587
1766633964.904964,102779.000,14736,3,GY,1,100,0.885
1766633964.944961,102819.000,14736,3,GY,1,100,-1.770
1766633964.984958,102859.000,14751,2,GY,1,100,-4.883
1766633965.024955,102899.000,14751,2,GY,1,100,-7.324
1766633965.064952,102939.000,14767,3,GY,1,100,-8.026
1766633965.104948,102979.000,14767,3,GY,1,100,-5.707
1766633965.144945,103019.000,14767,3,GY,1,100,-4.883
1766633965.184942,103059.000,14785,2,GY,1,100,-3.174
1766633965.224939,103099.000,14785,2,GY,1,100,-1.434
1766633965.264935,103139.000,14801,3,GY,1,100,-0.763
1766633965.304932,103179.000,14801,3,GY,1,100,-0.366
1766633965.344929,103219.000,14801,3,GY,1,100,-0.732
1766633965.384926,103259.000,14816,2,GY,1,100,-1.953
1766633965.424922,103299.000,14816,2,GY,1,100,-2.441
1766633965.460586,103334.667,14833,3,GY,1,100,-1.770
1766633965.496250,103370.333,14833,3,GY,1,100,-1.251
1766633965.531914,103406.000,14833,3,GY,1,100,0.641
1766633965.571911,103446.000,14852,3,GY,1,100,2.350
1766633965.611907,103486.000,14852,3,GY,1,100,3.052
1766633965.651904,103526.000,14852,3,GY,1,100,3.967
1766633965.691901,103566.000,14868,2,GY,1,100,4.791
1766633965.731898,103606.000,14868,2,GY,1,100,5.035
1766633965.772228,103646.333,14883,3,GY,1,100,2.777
1766633965.812558,103686.667,14883,3,GY,1,100,-1.099
1766633965.852888,103727.000,14883,3,GY,1,100,-5.951
1766633965.892385,103766.500,14900,2,GY,1,100,-9.155
1766633965.931881,103806.000,14900,2,GY,1,100,-8.392
1766633965.971878,103846.000,14917,3,GY,1,100,-6.256
1766633966.011875,103886.000,14917,3,GY,1,100,-3.174
1766633966.051872,103926.000,14917,3,GY,1,100,-0.458
1766633966.091869,103966.000,14933,3,GY,1,100,1.984
1766633966.131865,104006.000,14933,3,GY,1,100,2.960
1766633966.171862,104046.000,14933,3,GY,1,100,1.801
1766633966.211859,104086.000,14950,2,GY,1,100,-0.458
1766633966.251856,104126.000,14950,2,GY,1,100,-4.181
1766633966.287186,104161.333,14965,3,GY,1,100,-6.165
1766633966.322517,104196.667,14965,3,GY,1,100,-5.463
1766633966.357847,104232.000,14965,3,GY,1,100,-2.441
1766633966.397844,104272.000,14984,3,GY,1,100,-0.214
1766633966.437841,104312.000,14984,3,GY,1,100,2.167
1766633966.477837,104352.000,14984,3,GY,1,100,3.540
1766633966.517834,104392.000,15001,2,GY,1,100,3.815
1766633966.557831,104432.000,15001,2,GY,1,100,3.357
1766633966.597828,104472.000,15018,3,GY,1,100,0.885
1766633966.637825,104512.000,15018,3,GY,1,100,-2.106
1766633966.677821,104552.000,15018,3,GY,1,100,-4.852
