LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1766633960.346333,98220.000,13979,2,AZ,1,100,-0.329
1766633960.386330,98260.000,13995,3,AZ,1,100,-0.319
1766633960.426327,98300.000,13995,3,AZ,1,100,-0.339
1766633960.466323,98340.000,13995,3,AZ,1,100,-0.315
1766633960.501654,98375.333,14013,3,AZ,1,100,-0.306
1766633960.536984,98410.667,14013,3,AZ,1,100,-0.282
1766633960.572315,98446.000,14013,3,AZ,1,100,-0.305
1766633960.612312,98486.000,14031,2,AZ,1,100,-0.299
1766633960.652308,98526.000,14031,2,AZ,1,100,-0.308
1766633960.692305,98566.000,14046,3,AZ,1,100,-0.307
1766633960.732302,98606.000,14046,3,AZ,1,100,-0.306
1766633960.772299,98646.000,14046,3,AZ,1,100,-0.294
1766633960.812295,98686.000,14063,3,AZ,1,100,-0.282
1766633960.852292,98726.000,14063,3,AZ,1,100,-0.282
1766633960.892289,98766.000,14063,3,AZ,1,100,-0.283
1766633960.932286,98806.000,14080,2,AZ,1,100,-0.306
1766633960.972283,98846.000,14080,2,AZ,1,100,-0.318
1766633961.012279,98886.000,14096,3,AZ,1,100,-0.312
1766633961.052276,98926.000,14096,3,AZ,1,100,-0.298
1766633961.092273,98966.000,14096,3,AZ,1,100,-0.288
1766633961.132270,99006.000,14111,2,AZ,1,100,-0.270
1766633961.172266,99046.000,14111,2,AZ,1,100,-0.281
1766633961.212263,99086.000,14128,3,AZ,1,100,-0.294
1766633961.252260,99126.000,14128,3,AZ,1,100,-0.315
1766633961.292257,99166.000,14128,3,AZ,1,100,-0.330
1766633961.325754,99199.500,14145,2,AZ,1,100,-0.325
1766633961.359251,99233.000,14145,2,AZ,1,100,-0.323
1766633961.399581,99273.333,14161,3,AZ,1,100,-0.295
1766633961.439911,99313.667,14161,3,AZ,1,100,-0.294
1766633961.480242,99354.000,14161,3,AZ,1,100,-0.276
1766633961.520238,99394.000,14177,3,AZ,1,100,-0.284
1766633961.560235,99434.000,14177,3,AZ,1,100,-0.294
1766633961.600232,99474.000,14177,3,AZ,1,100,-0.304
1766633961.640229,99514.000,14193,2,AZ,1,100,-0.320
1766633961.680225,99554.000,14193,2,AZ,1,100,-0.338
1766633961.719889,99593.667,14210,3,AZ,1,100,-0.333
1766633961.759552,99633.333,14210,3,AZ,1,100,-0.325
1766633961.799216,99673.000,14210,3,AZ,1,100,-0.299
1766633961.839212,99713.000,14227,2,AZ,1,100,-0.312
1766633961.879209,99753.000,14227,2,AZ,1,100,-0.325
1766633961.919206,99793.000,14243,3,AZ,1,100,-0.316
1766633961.959203,99833.000,14243,3,AZ,1,100,-0.308
1766633961.999200,99873.000,14243,3,AZ,1,100,-0.308
1766633962.039196,99913.000,14258,2,AZ,1,100,-0.301
1766633962.079193,99953.000,14258,2,AZ,1,100,-0.312
1766633962.114524,99988.333,14275,3,AZ,1,100,-0.304
1766633962.149854,100023.667,14275,3,AZ,1,100,-0.321
1766633962.185184,100059.000,14275,3,AZ,1,100,-0.338
1766633962.225181,100099.000,14292,3,AZ,1,100,-0.359
1766633962.265178,100139.000,14292,3,AZ,1,100,-0.351
1766633962.305175,100179.000,14292,3,AZ,1,100,-0.328
1766633962.345171,100219.000,14311,2,AZ,1,100,-0.308
1766633962.385168,100259.000,14311,2,AZ,1,100,-0.282
1766633962.425165,100299.000,14325,3,AZ,1,100,-0.265
1766633962.465162,100339.000,14325,3,AZ,1,100,-0.281
1766633962.505159,100379.000,14325,3,AZ,1,100,-0.298
1766633962.545155,100419.000,14343,2,AZ,1,100,-0.325
1766633962.585152,100459.000,14343,2,AZ,1,100,-0.345
1766633962.625149,100499.000,14359,3,AZ,1,100,-0.351
1766633962.665146,100539.000,14359,3,AZ,1,100,-0.353
1766633962.705142,100579.000,14359,3,AZ,1,100,-0.323
1766633962.745639,100619.500,14376,2,AZ,1,100,-0.307
1766633962.786136,100660.000,14376,2,AZ,1,100,-0.283
1766633962.826133,100700.000,14396,3,AZ,1,100,-0.272
1766633962.866129,100740.000,14396,3,AZ,1,100,-0.265
1766633962.906126,100780.000,14396,3,AZ,1,100,-0.273
1766633962.941790,100815.667,14413,3,AZ,1,100,-0.326
1766633962.977454,100851.333,14413,3,AZ,1,100,-0.338
1766633963.013118,100887.000,14413,3,AZ,1,100,-0.352
1766633963.053114,100927.000,14429,2,AZ,1,100,-0.361
1766633963.093111,100967.000,14429,2,AZ,1,100,-0.338
1766633963.133108,101007.000,14449,3,AZ,1,100,-0.315
1766633963.173105,101047.000,14449,3,AZ,1,100,-0.289
1766633963.213101,101087.000,14449,3,AZ,1,100,-0.273
1766633963.253098,101127.000,14463,2,AZ,1,100,-0.261
1766633963.293095,101167.000,14463,2,AZ,1,100,-0.268
1766633963.333092,101207.000,14480,3,AZ,1,100,-0.294
1766633963.373088,101247.000,14480,3,AZ,1,100,-0.319
1766633963.413085,101287.000,14480,3,AZ,1,100,-0.344
1766633963.453082,101327.000,14496,3,AZ,1,100,-0.350
1766633963.493079,101367.000,14496,3,AZ,1,100,-0.355
1766633963.533076,101407.000,14496,3,AZ,1,100,-0.332
1766633963.573072,101447.000,14514,2,AZ,1,100,-0.317
1766633963.613069,101487.000,14514,2,AZ,1,100,-0.295
1766633963.653066,101527.000,14530,3,AZ,1,100,-0.278
1766633963.693063,101567.000,14530,3,AZ,1,100,-0.262
1766633963.733059,101607.000,14530,3,AZ,1,100,-0.251
1766633963.773056,101647.000,14547,2,AZ,1,100,-0.274
1766633963.813053,101687.000,14547,2,AZ,1,100,-0.335
1766633963.848383,101722.333,14564,3,AZ,1,100,-0.359
1766633963.883714,101757.667,14564,3,AZ,1,100,-0.352
1766633963.919044,101793.000,14564,3,AZ,1,100,-0.326
1766633963.959041,101833.000,14585,3,AZ,1,100,-0.287
1766633963.999038,101873.000,14585,3,AZ,1,100,-0.254
1766633964.039035,101913.000,14585,3,AZ,1,100,-0.251
1766633964.079031,101953.000,14600,2,AZ,1,100,-0.255
1766633964.119028,101993.000,14600,2,AZ,1,100,-0.264
1766633964.159025,102033.000,14617,3,AZ,1,100,-0.277
1766633964.199022,102073.000,14617,3,AZ,1,100,-0.297
1766633964.239018,102113.000,14617,3,AZ,1,100,-0.338
1766633964.279015,102153.000,14633,2,AZ,1,100,-0.345
1766633964.319012,102193.000,14633,2,AZ,1,100,-0.338
1766633964.359009,102233.000,14650,3,AZ,1,100,-0.331
1766633964.399005,102273.000,14650,3,AZ,1,100,-0.308
1766633964.439002,102313.000,14650,3,AZ,1,100,-0.288
1766633964.478999,102353.000,14667,2,AZ,1,100,-0.274
1766633964.518996,102393.000,14667,2,AZ,1,100,-0.262
1766633964.558993,102433.000,14682,3,AZ,1,100,-0.268
1766633964.598989,102473.000,14682,3,AZ,1,100,-0.291
1766633964.638986,102513.000,14682,3,AZ,1,100,-0.335
1766633964.674317,102548.333,14698,3,AZ,1,100,-0.362
1766633964.709647,102583.667,14698,3,AZ,1,100,-0.359
1766633964.744977,102619.000,14698,3,AZ,1,100,-0.355
1766633964.784974,102659.000,14715,2,AZ,1,100,-0.330
1766633964.824971,102699.000,14715,2,AZ,1,100,-0.314
1766633964.864968,102739.000,14734,3,AZ,1,100,-0.294
1766633964.904964,102779.000,14734,3,AZ,1,100,-0.267
1766633964.944961,102819.000,14734,3,AZ,1,100,-0.253
1766633964.984958,102859.000,14749,2,AZ,1,100,-0.259
1766633965.024955,102899.000,14749,2,AZ,1,100,-0.292
1766633965.064952,102939.000,14765,3,AZ,1,100,-0.312
1766633965.104948,102979.000,14765,3,AZ,1,100,-0.333
1766633965.144945,103019.000,14765,3,AZ,1,100,-0.344
1766633965.184942,103059.000,14783,2,AZ,1,100,-0.347
1766633965.224939,103099.000,14783,2,AZ,1,100,-0.330
1766633965.264935,103139.000,14799,3,AZ,1,100,-0.317
1766633965.304932,103179.000,14799,3,AZ,1,100,-0.287
1766633965.344929,103219.000,14799,3,AZ,1,100,-0.274
1766633965.384926,103259.000,14814,2,AZ,1,100,-0.270
1766633965.424922,103299.000,14814,2,AZ,1,100,-0.273
1766633965.460586,103334.667,14831,3,AZ,1,100,-0.292
1766633965.496250,103370.333,14831,3,AZ,1,100,-0.331
1766633965.531914,103406.000,14831,3,AZ,1,100,-0.352
1766633965.571911,103446.000,14850,3,AZ,1,100,-0.355
1766633965.611907,103486.000,14850,3,AZ,1,100,-0.339
1766633965.651904,103526.000,14850,3,AZ,1,100,-0.330
1766633965.691901,103566.000,14866,2,AZ,1,100,-0.302
1766633965.731898,103606.000,14866,2,AZ,1,100,-0.271
1766633965.772228,103646.333,14881,3,AZ,1,100,-0.249
1766633965.812558,103686.667,14881,3,AZ,1,100,-0.248
1766633965.852888,103727.000,14881,3,AZ,1,100,-0.274
1766633965.892385,103766.500,14898,2,AZ,1,100,-0.317
1766633965.931881,103806.000,14898,2,AZ,1,100,-0.339
1766633965.971878,103846.000,14915,3,AZ,1,100,-0.347
1766633966.011875,103886.000,14915,3,AZ,1,100,-0.341
1766633966.051872,103926.000,14915,3,AZ,1,100,-0.318
1766633966.091869,103966.000,14931,3,AZ,1,100,-0.304
1766633966.131865,104006.000,14931,3,AZ,1,100,-0.280
1766633966.171862,104046.000,14931,3,AZ,1,100,-0.274
1766633966.211859,104086.000,14948,2,AZ,1,100,-0.261
1766633966.251856,104126.000,14948,2,AZ,1,100,-0.276
1766633966.287186,104161.333,14963,3,AZ,1,100,-0.335
1766633966.322517,104196.667,14963,3,AZ,1,100,-0.344
1766633966.357847,104232.000,14963,3,AZ,1,100,-0.345
1766633966.397844,104272.000,14982,3,AZ,1,100,-0.344
1766633966.437841,104312.000,14982,3,AZ,1,100,-0.323
1766633966.477837,104352.000,14982,3,AZ,1,100,-0.310
1766633966.517834,104392.000,14999,2,AZ,1,100,-0.286
1766633966.557831,104432.000,14999,2,AZ,1,100,-0.257
1766633966.597828,104472.000,15016,3,AZ,1,100,-0.249
1766633966.637825,104512.000,15016,3,AZ,1,100,-0.269
1766633966.677821,104552.000,15016,3,AZ,1,100,-0.298
