LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1766633960.426327,98300.000,13998,3,GZ,1,100,6.439
1766633960.466323,98340.000,13998,3,GZ,1,100,8.148
1766633960.501654,98375.333,14016,3,GZ,1,100,1.373
1766633960.536984,98410.667,14016,3,GZ,1,100,2.625
1766633960.572315,98446.000,14016,3,GZ,1,100,5.554
1766633960.612312,98486.000,14034,2,GZ,1,100,1.038
1766633960.652308,98526.000,14034,2,GZ,1,100,2.136
1766633960.692305,98566.000,14049,3,GZ,1,100,1.770
1766633960.732302,98606.000,14049,3,GZ,1,100,-2.960
1766633960.772299,98646.000,14049,3,GZ,1,100,-0.977
1766633960.812295,98686.000,14066,3,GZ,1,100,3.235
1766633960.852292,98726.000,14066,3,GZ,1,100,4.333
1766633960.892289,98766.000,14066,3,GZ,1,100,2.686
1766633960.932286,98806.000,14083,2,GZ,1,100,-0.854
1766633960.972283,98846.000,14083,2,GZ,1,100,-3.174
1766633961.012279,98886.000,14099,3,GZ,1,100,-0.946
1766633961.052276,98926.000,14099,3,GZ,1,100,1.556
1766633961.092273,98966.000,14099,3,GZ,1,100,-0.336
1766633961.132270,99006.000,14114,2,GZ,1,100,2.014
1766633961.172266,99046.000,14114,2,GZ,1,100,2.625
1766633961.212263,99086.000,14131,3,GZ,1,100,2.350
1766633961.252260,99126.000,14131,3,GZ,1,100,2.075
1766633961.292257,99166.000,14131,3,GZ,1,100,-1.160
1766633961.325754,99199.500,14148,2,GZ,1,100,-2.899
1766633961.359251,99233.000,14148,2,GZ,1,100,-1.373
1766633961.399581,99273.333,14164,3,GZ,1,100,-1.434
1766633961.439911,99313.667,14164,3,GZ,1,100,-0.275
1766633961.480242,99354.000,14164,3,GZ,1,100,2.472
1766633961.520238,99394.000,14180,3,GZ,1,100,6.104
1766633961.560235,99434.000,14180,3,GZ,1,100,3.052
1766633961.600232,99474.000,14180,3,GZ,1,100,-4.150
1766633961.640229,99514.000,14196,2,GZ,1,100,-4.791
1766633961.680225,99554.000,14196,2,GZ,1,100,-2.441
1766633961.719889,99593.667,14213,3,GZ,1,100,1.007
1766633961.759552,99633.333,14213,3,GZ,1,100,0.061
1766633961.799216,99673.000,14213,3,GZ,1,100,-0.336
1766633961.839212,99713.000,14230,2,GZ,1,100,-0.397
1766633961.879209,99753.000,14230,2,GZ,1,100,-0.916
1766633961.919206,99793.000,14246,3,GZ,1,100,0.336
1766633961.959203,99833.000,14246,3,GZ,1,100,0.916
1766633961.999200,99873.000,14246,3,GZ,1,100,1.465
1766633962.039196,99913.000,14261,2,GZ,1,100,3.143
1766633962.079193,99953.000,14261,2,GZ,1,100,4.761
1766633962.114524,99988.333,14278,3,GZ,1,100,5.341
1766633962.149854,100023.667,14278,3,GZ,1,100,1.495
1766633962.185184,100059.000,14278,3,GZ,1,100,-1.251
1766633962.225181,100099.000,14295,3,GZ,1,100,-3.235
1766633962.265178,100139.000,14295,3,GZ,1,100,-5.127
1766633962.305175,100179.000,14295,3,GZ,1,100,-1.617
1766633962.345171,100219.000,14314,2,GZ,1,100,2.258
1766633962.385168,100259.000,14314,2,GZ,1,100,4.639
1766633962.425165,100299.000,14328,3,GZ,1,100,5.432
1766633962.465162,100339.000,14328,3,GZ,1,100,1.770
1766633962.505159,100379.000,14328,3,GZ,1,100,2.655
1766633962.545155,100419.000,14346,2,GZ,1,100,2.838
1766633962.585152,100459.000,14346,2,GZ,1,100,-0.702
1766633962.625149,100499.000,14362,3,GZ,1,100,-2.625
1766633962.665146,100539.000,14362,3,GZ,1,100,-4.578
1766633962.705142,100579.000,14362,3,GZ,1,100,-4.944
1766633962.745639,100619.500,14379,2,GZ,1,100,-2.686
1766633962.786136,100660.000,14379,2,GZ,1,100,1.617
1766633962.826133,100700.000,14399,3,GZ,1,100,3.815
1766633962.866129,100740.000,14399,3,GZ,1,100,3.906
1766633962.906126,100780.000,14399,3,GZ,1,100,3.998
1766633962.941790,100815.667,14416,3,GZ,1,100,3.357
1766633962.977454,100851.333,14416,3,GZ,1,100,1.801
1766633963.013118,100887.000,14416,3,GZ,1,100,0.854
1766633963.053114,100927.000,14432,2,GZ,1,100,-2.319
1766633963.093111,100967.000,14432,2,GZ,1,100,-4.303
1766633963.133108,101007.000,14452,3,GZ,1,100,-4.028
1766633963.173105,101047.000,14452,3,GZ,1,100,-0.122
1766633963.213101,101087.000,14452,3,GZ,1,100,4.303
1766633963.253098,101127.000,14466,2,GZ,1,100,3.571
1766633963.293095,101167.000,14466,2,GZ,1,100,2.747
1766633963.333092,101207.000,14483,3,GZ,1,100,2.747
1766633963.373088,101247.000,14483,3,GZ,1,100,2.197
1766633963.413085,101287.000,14483,3,GZ,1,100,0.854
1766633963.453082,101327.000,14499,3,GZ,1,100,0.580
1766633963.493079,101367.000,14499,3,GZ,1,100,-4.639
1766633963.533076,101407.000,14499,3,GZ,1,100,-7.141
1766633963.573072,101447.000,14517,2,GZ,1,100,-5.157
1766633963.613069,101487.000,14517,2,GZ,1,100,-0.427
1766633963.653066,101527.000,14533,3,GZ,1,100,3.479
1766633963.693063,101567.000,14533,3,GZ,1,100,3.387
1766633963.733059,101607.000,14533,3,GZ,1,100,0.488
1766633963.773056,101647.000,14550,2,GZ,1,100,-0.549
1766633963.813053,101687.000,14550,2,GZ,1,100,-1.770
1766633963.848383,101722.333,14567,3,GZ,1,100,-3.265
1766633963.883714,101757.667,14567,3,GZ,1,100,-4.944
1766633963.919044,101793.000,14567,3,GZ,1,100,-3.235
1766633963.959041,101833.000,14588,3,GZ,1,100,-2.472
1766633963.999038,101873.000,14588,3,GZ,1,100,-2.167
1766633964.039035,101913.000,14588,3,GZ,1,100,-0.092
1766633964.079031,101953.000,14603,2,GZ,1,100,1.648
1766633964.119028,101993.000,14603,2,GZ,1,100,2.502
1766633964.159025,102033.000,14620,3,GZ,1,100,-0.122
1766633964.199022,102073.000,14620,3,GZ,1,100,-1.465
1766633964.239018,102113.000,14620,3,GZ,1,100,-2.441
1766633964.279015,102153.000,14636,2,GZ,1,100,-1.373
1766633964.319012,102193.000,14636,2,GZ,1,100,-2.655
1766633964.359009,102233.000,14653,3,GZ,1,100,-4.303
1766633964.399005,102273.000,14653,3,GZ,1,100,-3.082
1766633964.439002,102313.000,14653,3,GZ,1,100,0.305
1766633964.478999,102353.000,14670,2,GZ,1,100,2.777
1766633964.518996,102393.000,14670,2,GZ,1,100,4.852
1766633964.558993,102433.000,14685,3,GZ,1,100,2.930
1766633964.598989,102473.000,14685,3,GZ,1,100,1.678
1766633964.638986,102513.000,14685,3,GZ,1,100,0.793
1766633964.674317,102548.333,14701,3,GZ,1,100,-0.214
1766633964.709647,102583.667,14701,3,GZ,1,100,2.594
1766633964.744977,102619.000,14701,3,GZ,1,100,0.488
1766633964.784974,102659.000,14718,2,GZ,1,100,-2.289
1766633964.824971,102699.000,14718,2,GZ,1,100,-0.824
1766633964.864968,102739.000,14737,3,GZ,1,100,3.174
1766633964.904964,102779.000,14737,3,GZ,1,100,8.423
1766633964.944961,102819.000,14737,3,GZ,1,100,6.012
1766633964.984958,102859.000,14752,2,GZ,1,100,0.519
1766633965.024955,102899.000,14752,2,GZ,1,100,-0.183
1766633965.064952,102939.000,14768,3,GZ,1,100,-0.580
1766633965.104948,102979.000,14768,3,GZ,1,100,-2.319
1766633965.144945,103019.000,14768,3,GZ,1,100,-3.204
1766633965.184942,103059.000,14786,2,GZ,1,100,-4.395
1766633965.224939,103099.000,14786,2,GZ,1,100,-2.686
1766633965.264935,103139.000,14802,3,GZ,1,100,0.397
1766633965.304932,103179.000,14802,3,GZ,1,100,3.357
1766633965.344929,103219.000,14802,3,GZ,1,100,1.831
1766633965.384926,103259.000,14817,2,GZ,1,100,-0.641
1766633965.424922,103299.000,14817,2,GZ,1,100,-1.862
1766633965.460586,103334.667,14834,3,GZ,1,100,-2.838
1766633965.496250,103370.333,14834,3,GZ,1,100,-1.526
1766633965.531914,103406.000,14834,3,GZ,1,100,0.977
1766633965.571911,103446.000,14853,3,GZ,1,100,0.366
1766633965.611907,103486.000,14853,3,GZ,1,100,-2.472
1766633965.651904,103526.000,14853,3,GZ,1,100,-0.061
1766633965.691901,103566.000,14869,2,GZ,1,100,4.425
1766633965.731898,103606.000,14869,2,GZ,1,100,7.477
1766633965.772228,103646.333,14884,3,GZ,1,100,8.484
1766633965.812558,103686.667,14884,3,GZ,1,100,4.486
1766633965.852888,103727.000,14884,3,GZ,1,100,0.183
1766633965.892385,103766.500,14901,2,GZ,1,100,-4.333
1766633965.931881,103806.000,14901,2,GZ,1,100,-6.592
1766633965.971878,103846.000,14918,3,GZ,1,100,-4.242
1766633966.011875,103886.000,14918,3,GZ,1,100,-6.683
1766633966.051872,103926.000,14918,3,GZ,1,100,-7.385
1766633966.091869,103966.000,14934,3,GZ,1,100,-1.923
1766633966.131865,104006.000,14934,3,GZ,1,100,5.219
1766633966.171862,104046.000,14934,3,GZ,1,100,7.050
1766633966.211859,104086.000,14951,2,GZ,1,100,3.906
1766633966.251856,104126.000,14951,2,GZ,1,100,0.397
1766633966.287186,104161.333,14966,3,GZ,1,100,0.458
1766633966.322517,104196.667,14966,3,GZ,1,100,0.854
1766633966.357847,104232.000,14966,3,GZ,1,100,0.092
1766633966.397844,104272.000,14985,3,GZ,1,100,0.458
1766633966.437841,104312.000,14985,3,GZ,1,100,0.397
1766633966.477837,104352.000,14985,3,GZ,1,100,1.953
1766633966.517834,104392.000,15002,2,GZ,1,100,3.143
1766633966.557831,104432.000,15002,2,GZ,1,100,3.662
1766633966.597828,104472.000,15019,3,GZ,1,100,2.960
1766633966.637825,104512.000,15019,3,GZ,1,100,2.625
1766633966.677821,104552.000,15019,3,GZ,1,100,-0.336
