device_id,recorded_at,value
MD-V6-0000547,2025-12-26 02:01:48.723508+00,0
MD-V6-0000547,2025-12-26 02:01:49.056766+00,0
MD-V6-0000547,2025-12-26 02:01:49.457075+00,0
MD-V6-0000547,2025-12-26 02:01:49.724281+00,0
MD-V6-0000547,2025-12-26 02:01:50.057539+00,0
MD-V6-0000547,2025-12-26 02:01:50.457848+00,0
MD-V6-0000547,2025-12-26 02:01:50.792106+00,0
MD-V6-0000547,2025-12-26 02:01:51.058311+00,0
MD-V6-0000547,2025-12-26 02:01:51.39257+00,0
MD-V6-0000547,2025-12-26 02:01:51.791878+00,0
MD-V6-0000547,2025-12-26 02:01:52.059084+00,0
MD-V6-0000547,2025-12-26 02:01:52.392342+00,0
MD-V6-0000547,2025-12-26 02:01:52.792651+00,0
MD-V6-0000547,2025-12-26 02:01:53.126909+00,0
MD-V6-0000547,2025-12-26 02:01:53.393115+00,0
MD-V6-0000547,2025-12-26 02:01:53.727373+00,0
MD-V6-0000547,2025-12-26 02:01:54.127682+00,0
MD-V6-0000547,2025-12-26 02:01:54.393888+00,0
MD-V6-0000547,2025-12-26 02:01:54.728146+00,0
MD-V6-0000547,2025-12-26 02:01:55.061403+00,0
MD-V6-0000547,2025-12-26 02:01:55.461712+00,0
MD-V6-0000547,2025-12-26 02:01:55.727918+00,0
MD-V6-0000547,2025-12-26 02:01:56.062176+00,0
MD-V6-0000547,2025-12-26 02:01:56.462485+00,0
MD-V6-0000547,2025-12-26 02:01:56.728691+00,0
MD-V6-0000547,2025-12-26 02:01:57.062949+00,0
MD-V6-0000547,2025-12-26 02:01:57.396206+00,0
MD-V6-0000547,2025-12-26 02:01:57.796515+00,0
MD-V6-0000547,2025-12-26 02:01:58.063722+00,0
MD-V6-0000547,2025-12-26 02:01:58.396979+00,0
MD-V6-0000547,2025-12-26 02:01:58.797288+00,0
MD-V6-0000547,2025-12-26 02:01:59.063494+00,0
MD-V6-0000547,2025-12-26 02:01:59.397752+00,0
MD-V6-0000547,2025-12-26 02:01:59.731009+00,0
MD-V6-0000547,2025-12-26 02:02:00.131319+00,0
MD-V6-0000547,2025-12-26 02:02:00.398525+00,0
MD-V6-0000547,2025-12-26 02:02:00.731782+00,2.0823
MD-V6-0000547,2025-12-26 02:02:01.132092+00,2.0582
MD-V6-0000547,2025-12-26 02:02:01.465349+00,2.0344
MD-V6-0000547,2025-12-26 02:02:01.732555+00,2.0108
MD-V6-0000547,2025-12-26 02:02:02.065813+00,1.9876
MD-V6-0000547,2025-12-26 02:02:02.466122+00,1.9646
MD-V6-0000547,2025-12-26 02:02:02.733328+00,1.9418
MD-V6-0000547,2025-12-26 02:02:03.066586+00,1.9194
MD-V6-0000547,2025-12-26 02:02:03.466895+00,1.8972
MD-V6-0000547,2025-12-26 02:02:03.800152+00,1.8752
MD-V6-0000547,2025-12-26 02:02:04.067358+00,1.8535
MD-V6-0000547,2025-12-26 02:02:04.400616+00,1.8321
MD-V6-0000547,2025-12-26 02:02:04.800925+00,1.8109
MD-V6-0000547,2025-12-26 02:02:05.068131+00,1.79
MD-V6-0000547,2025-12-26 02:02:05.401389+00,1.7692
MD-V6-0000547,2025-12-26 02:02:05.801698+00,1.7488
MD-V6-0000547,2025-12-26 02:02:06.134955+00,1.7285
MD-V6-0000547,2025-12-26 02:02:06.402162+00,1.7086
MD-V6-0000547,2025-12-26 02:02:06.735419+00,1.6888
MD-V6-0000547,2025-12-26 02:02:07.135728+00,1.6693
MD-V6-0000547,2025-12-26 02:02:07.402935+00,1.6499
MD-V6-0000547,2025-12-26 02:02:07.736192+00,1.6309
MD-V6-0000547,2025-12-26 02:02:08.136501+00,1.612
MD-V6-0000547,2025-12-26 02:02:08.469759+00,1.5933
MD-V6-0000547,2025-12-26 02:02:08.736965+00,1.5749
MD-V6-0000547,2025-12-26 02:02:09.070222+00,1.5567
MD-V6-0000547,2025-12-26 02:02:09.470531+00,1.5387
MD-V6-0000547,2025-12-26 02:02:09.737738+00,1.5209
MD-V6-0000547,2025-12-26 02:02:10.070995+00,1.5033
MD-V6-0000547,2025-12-26 02:02:10.471304+00,1.4859
MD-V6-0000547,2025-12-26 02:02:10.805563+00,1.4687
MD-V6-0000547,2025-12-26 02:02:11.071768+00,1.4517
MD-V6-0000547,2025-12-26 02:02:11.405026+00,1.4349
MD-V6-0000547,2025-12-26 02:02:11.805335+00,1.4183
MD-V6-0000547,2025-12-26 02:02:12.072541+00,1.4019
MD-V6-0000547,2025-12-26 02:02:12.405798+00,1.3857
MD-V6-0000547,2025-12-26 02:02:12.740057+00,1.3697
MD-V6-0000547,2025-12-26 02:02:13.140366+00,1.3538
MD-V6-0000547,2025-12-26 02:02:13.406571+00,1.3382
MD-V6-0000547,2025-12-26 02:02:13.74083+00,1.3227
MD-V6-0000547,2025-12-26 02:02:14.141139+00,1.3074
MD-V6-0000547,2025-12-26 02:02:14.407344+00,1.2923
MD-V6-0000547,2025-12-26 02:02:14.741602+00,1.2773
MD-V6-0000547,2025-12-26 02:02:15.07486+00,1.2625
MD-V6-0000547,2025-12-26 02:02:15.475169+00,1.2479
MD-V6-0000547,2025-12-26 02:02:15.741375+00,1.2335
MD-V6-0000547,2025-12-26 02:02:16.075633+00,1.2192
MD-V6-0000547,2025-12-26 02:02:16.475942+00,1.2051
MD-V6-0000547,2025-12-26 02:02:16.742148+00,1.1912
MD-V6-0000547,2025-12-26 02:02:17.076406+00,1.1774
MD-V6-0000547,2025-12-26 02:02:17.409663+00,1.1638
MD-V6-0000547,2025-12-26 02:02:17.809972+00,1.1503
MD-V6-0000547,2025-12-26 02:02:18.077179+00,1.137
MD-V6-0000547,2025-12-26 02:02:18.410436+00,1.1239
MD-V6-0000547,2025-12-26 02:02:18.810745+00,1.1109
MD-V6-0000547,2025-12-26 02:02:19.076951+00,1.098
MD-V6-0000547,2025-12-26 02:02:19.411209+00,1.0853
MD-V6-0000547,2025-12-26 02:02:19.744466+00,1.0728
MD-V6-0000547,2025-12-26 02:02:20.144776+00,1.0603
MD-V6-0000547,2025-12-26 02:02:20.411982+00,1.0481
MD-V6-0000547,2025-12-26 02:02:20.745239+00,1.036
MD-V6-0000547,2025-12-26 02:02:21.145548+00,1.024
MD-V6-0000547,2025-12-26 02:02:21.412755+00,1.0121
MD-V6-0000547,2025-12-26 02:02:21.746012+00,1.0004
MD-V6-0000547,2025-12-26 02:02:22.07927+00,0.9888
MD-V6-0000547,2025-12-26 02:02:22.479579+00,0.9774
MD-V6-0000547,2025-12-26 02:02:22.746785+00,0.9661
MD-V6-0000547,2025-12-26 02:02:23.080043+00,0.9549
MD-V6-0000547,2025-12-26 02:02:23.480352+00,0.9439
MD-V6-0000547,2025-12-26 02:02:23.747558+00,0.933
MD-V6-0000547,2025-12-26 02:02:24.080815+00,0.9222
MD-V6-0000547,2025-12-26 02:02:24.414073+00,0.9115
MD-V6-0000547,2025-12-26 02:02:24.814382+00,0.9009
MD-V6-0000547,2025-12-26 02:02:25.081588+00,0.8905
MD-V6-0000547,2025-12-26 02:02:25.414846+00,0.8802
MD-V6-0000547,2025-12-26 02:02:25.815155+00,0.87
MD-V6-0000547,2025-12-26 02:02:26.082361+00,0.86
MD-V6-0000547,2025-12-26 02:02:26.415619+00,0.85
MD-V6-0000547,2025-12-26 02:02:26.748876+00,0.8402
MD-V6-0000547,2025-12-26 02:02:27.149185+00,0.8305
MD-V6-0000547,2025-12-26 02:02:27.416392+00,0.8209
MD-V6-0000547,2025-12-26 02:02:27.749649+00,0.8114
MD-V6-0000547,2025-12-26 02:02:28.149958+00,0.802
MD-V6-0000547,2025-12-26 02:02:28.417165+00,0.7927
MD-V6-0000547,2025-12-26 02:02:28.750422+00,0.7835
MD-V6-0000547,2025-12-26 02:02:29.083679+00,0.7745
MD-V6-0000547,2025-12-26 02:02:29.483989+00,0.7655
MD-V6-0000547,2025-12-26 02:02:29.751195+00,0.7567
MD-V6-0000547,2025-12-26 02:02:30.084452+00,0.7479
MD-V6-0000547,2025-12-26 02:02:30.484761+00,0.7393
MD-V6-0000547,2025-12-26 02:02:30.81902+00,0.7307
MD-V6-0000547,2025-12-26 02:02:31.085225+00,0.7223
MD-V6-0000547,2025-12-26 02:02:31.419483+00,0.7139
MD-V6-0000547,2025-12-26 02:02:31.818792+00,0.7056
MD-V6-0000547,2025-12-26 02:02:32.085998+00,0.6975
MD-V6-0000547,2025-12-26 02:02:32.419255+00,0.6894
MD-V6-0000547,2025-12-26 02:02:32.819565+00,0.6814
MD-V6-0000547,2025-12-26 02:02:33.153823+00,0.6735
MD-V6-0000547,2025-12-26 02:02:33.420028+00,0.6658
MD-V6-0000547,2025-12-26 02:02:33.760291+00,0.6581
MD-V6-0000547,2025-12-26 02:02:34.1606+00,0.6504
MD-V6-0000547,2025-12-26 02:02:34.427807+00,0.6429
MD-V6-0000547,2025-12-26 02:02:34.761064+00,0.6355
MD-V6-0000547,2025-12-26 02:02:35.161373+00,0.6281
MD-V6-0000547,2025-12-26 02:02:35.494631+00,0.6209
MD-V6-0000547,2025-12-26 02:02:35.761837+00,0.6137
MD-V6-0000547,2025-12-26 02:02:36.097096+00,0.6066
MD-V6-0000547,2025-12-26 02:02:36.495404+00,0.5996
MD-V6-0000547,2025-12-26 02:02:36.76261+00,0.5926
MD-V6-0000547,2025-12-26 02:02:37.095867+00,0.5858
MD-V6-0000547,2025-12-26 02:02:37.496176+00,0.579
MD-V6-0000547,2025-12-26 02:02:37.830435+00,0.5723
MD-V6-0000547,2025-12-26 02:02:38.09664+00,0.5657
MD-V6-0000547,2025-12-26 02:02:38.429898+00,0.5591
MD-V6-0000547,2025-12-26 02:02:38.830207+00,0.5527
MD-V6-0000547,2025-12-26 02:02:39.097413+00,0.5463
MD-V6-0000547,2025-12-26 02:02:39.43067+00,0.54
MD-V6-0000547,2025-12-26 02:02:39.83098+00,0.5337
MD-V6-0000547,2025-12-26 02:02:40.098186+00,0.5275
MD-V6-0000547,2025-12-26 02:02:40.431443+00,0.5214
MD-V6-0000547,2025-12-26 02:02:40.765702+00,0.5154
MD-V6-0000547,2025-12-26 02:02:41.172015+00,0.5094
MD-V6-0000547,2025-12-26 02:02:41.439222+00,0.5035
MD-V6-0000547,2025-12-26 02:02:41.772479+00,0.4977
MD-V6-0000547,2025-12-26 02:02:42.172788+00,0.492
MD-V6-0000547,2025-12-26 02:02:42.439995+00,0.4863
MD-V6-0000547,2025-12-26 02:02:42.773252+00,0.4806
MD-V6-0000547,2025-12-26 02:02:43.106509+00,0.4751
MD-V6-0000547,2025-12-26 02:02:43.506819+00,0.4696
MD-V6-0000547,2025-12-26 02:02:43.774025+00,0.4642
MD-V6-0000547,2025-12-26 02:02:44.107282+00,0.4588
MD-V6-0000547,2025-12-26 02:02:44.507591+00,0.4535
MD-V6-0000547,2025-12-26 02:02:44.774798+00,0.4482
MD-V6-0000547,2025-12-26 02:02:45.108055+00,0.4431
MD-V6-0000547,2025-12-26 02:02:45.441313+00,0.4379
MD-V6-0000547,2025-12-26 02:02:45.841622+00,0.4329
MD-V6-0000547,2025-12-26 02:02:46.108828+00,0.4279
MD-V6-0000547,2025-12-26 02:02:46.442086+00,0.4229
MD-V6-0000547,2025-12-26 02:02:46.842395+00,0.418
MD-V6-0000547,2025-12-26 02:02:47.109601+00,0.4132
MD-V6-0000547,2025-12-26 02:02:47.442858+00,0.4084
MD-V6-0000547,2025-12-26 02:02:47.777117+00,0.4037
MD-V6-0000547,2025-12-26 02:02:48.176425+00,0.399
MD-V6-0000547,2025-12-26 02:02:48.443631+00,0.3944
MD-V6-0000547,2025-12-26 02:02:48.776889+00,0.3898
MD-V6-0000547,2025-12-26 02:02:49.177198+00,0.3853
MD-V6-0000547,2025-12-26 02:02:49.444404+00,0.3809
MD-V6-0000547,2025-12-26 02:02:49.777662+00,0.3765
MD-V6-0000547,2025-12-26 02:02:50.11192+00,0.3721
MD-V6-0000547,2025-12-26 02:02:50.512229+00,0.3678
MD-V6-0000547,2025-12-26 02:02:50.778435+00,0.3635
MD-V6-0000547,2025-12-26 02:02:51.112693+00,0.3593
MD-V6-0000547,2025-12-26 02:02:51.512001+00,0.3552
MD-V6-0000547,2025-12-26 02:02:51.779207+00,0.3511
MD-V6-0000547,2025-12-26 02:02:52.112465+00,0.347
